event_time,order_id,product_id,category_id,category_code,brand,price,user_id
2020-05-02 03:35:51 UTC,2299909096976942061,1515966223509088564,2268105430162997728,electronics.audio.headphone,apple,324.05,1515915625452648005
2020-05-02 03:35:51 UTC,2299909096976942061,1515966223509089401,2268105428594328000,electronics.clocks,apple,486.09,1515915625452648005
2020-05-02 03:35:51 UTC,2299909096976942061,1515966223509117400,2268105411422847042,computers.components.hdd,samsung,122.66,1515915625452648005
2020-05-02 03:36:48 UTC,2299909574984991743,1515966223509089425,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625448407271
2020-05-02 03:38:57 UTC,2299910662660292657,1515966223509107896,2268105402447037312,appliances.personal.scales,vitek,18.50,1515915625453540245
2020-05-02 03:50:04 UTC,2299916255831785801,1515966223509118542,2268105428074234292,electronics.telephone,nokia,22.89,1515915625453543372
2020-05-02 03:56:32 UTC,2299919511576379888,1515966223509089486,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625450334424
2020-05-02 03:57:43 UTC,2299920107838636559,1515966223509088521,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625445573172
2020-05-02 03:59:44 UTC,2299921123892003407,1515966223509090099,2360741866917331945,appliances.environment.air_conditioner,beko,196.74,1515915625441302962
2020-05-02 04:03:04 UTC,2299922794768499372,1515966223509259919,2268105443039511282,furniture.kitchen.table,tefal,138.87,1515915625497949708
2020-05-02 04:03:04 UTC,2299922794768499372,2273948223796150359,2268105441101742794,appliances.kitchen.blender,braun,74.05,1515915625497949708
2020-05-02 04:07:52 UTC,2299925211752956731,1515966223509104709,2268105464766005446,kids.skates,xiaomi,393.50,1515915625452201337
2020-05-02 04:18:25 UTC,2299930522815561817,1515966223509089722,2268105441856717530,appliances.kitchen.kettle,ava,9.24,1515915625453550550
2020-05-02 04:20:21 UTC,2299931494778405012,1515966223509298649,2268105430162997728,electronics.audio.headphone,bloody,37.01,1515915625453546621
2020-05-02 04:20:21 UTC,2299931494778405012,1515966223509129555,2268105430162997728,electronics.audio.headphone,samsung,46.27,1515915625453546621
2020-05-02 04:26:25 UTC,2299934549087355200,1515966223509089784,2268105428166508982,electronics.smartphone,apple,925.67,1515915625443188452
2020-05-02 04:28:53 UTC,2299935795785499007,1515966223510402063,2268105442427142886,furniture.living_room.cabinet,tefal,12.71,1515915625449179711
2020-05-02 04:29:16 UTC,2299935983245722000,1515966223509261668,2268105442242593506,,akvafor,4.14,1515915625444873062
2020-05-02 04:29:16 UTC,2299935983245722000,1515966223509260289,2268105392414261954,appliances.environment.vacuum,samsung,8.08,1515915625444873062
2020-05-02 04:31:33 UTC,2299937136444441047,1515966223509088578,2268105428166508982,electronics.smartphone,samsung,300.90,1515915625453552180
2020-05-02 04:40:38 UTC,2299941708042863360,1515966223509089026,2268105390082228892,appliances.kitchen.washer,beko,310.16,1515915625452167189
2020-05-02 04:41:37 UTC,2299942202417087258,1515966223510585123,2268105407404704746,,neo,18.50,1515915625453555684
2020-05-02 04:42:34 UTC,2299942677765948220,1515966223509089822,2268105428166508982,electronics.smartphone,oppo,277.52,1515915625452017263
2020-05-02 04:46:59 UTC,2299944901502043100,1515966223509122456,2268105441101742794,appliances.kitchen.blender,moulinex,120.35,1515915625446241559
2020-05-02 04:46:59 UTC,2299944901502043100,2273948247695295314,2268105403101348748,,rowenta,43.96,1515915625446241559
2020-05-02 04:48:30 UTC,2299945668849958916,1515966223509088620,2360741866917331945,appliances.environment.air_conditioner,ava,138.87,1515915625451508073
2020-05-02 04:48:30 UTC,2299945668849958916,1515966223509089053,2360741867017995243,appliances.environment.air_conditioner,ava,173.59,1515915625451508073
2020-05-02 04:49:12 UTC,2299946015584682014,1515966223509130328,2268105644970082640,,perilla,15.02,1515915625446297836
2020-05-02 04:49:12 UTC,2299946015584682014,2273948296122728473,2268105453005177804,computers.components.cpu,ergolux,2.99,1515915625446297836
2020-05-02 04:49:12 UTC,2299946015584682014,1515966223510207573,2268105453005177804,computers.components.cpu,ergolux,1.60,1515915625446297836
2020-05-02 04:50:02 UTC,2299946435770056767,1515966223509105280,2268105439247860386,appliances.kitchen.microwave,beko,64.79,1515915625453558836
2020-05-02 04:51:33 UTC,2299947196415475844,2273948308235878951,2268105392632365766,appliances.environment.fan,polaris,20.81,1515915625452000972
2020-05-02 04:52:09 UTC,2299947499806261404,1515966223509104408,2268105427528974760,,samsung,6.92,1515915625453443360
2020-05-02 04:52:24 UTC,2299947624259649704,1515966223509257790,2268105458625544260,,sony,64.79,1515915625440996565
2020-05-02 04:54:09 UTC,2299948508746088681,1515966223509090018,2268105423930261846,,xiaomi,92.57,1515915625448565955
2020-05-02 05:05:31 UTC,2299954232771478136,2273948308202324468,2268105402447037312,appliances.personal.scales,ava,11.55,1515915625453562675
2020-05-02 05:06:12 UTC,2299954570589110929,1515966223509118542,2268105428074234292,electronics.telephone,nokia,22.89,1515915625450906713
2020-05-02 05:06:59 UTC,2299954964492976818,1515966223509089465,2268105430162997728,electronics.audio.headphone,samsung,104.14,1515915625453054056
2020-05-02 05:11:00 UTC,2299956992103416664,1515966223510585212,2268105407404704746,,neo,25.44,1515915625441940552
2020-05-02 05:17:45 UTC,2299960385849000010,1515966223509088639,2268105428166508982,electronics.smartphone,samsung,347.20,1515915625441055184
2020-05-02 05:22:08 UTC,2299962591910297822,1515966223509089646,2268105428166508982,electronics.smartphone,huawei,127.29,1515915625453549629
2020-05-02 05:23:07 UTC,2299963089228923139,2273948246437003591,2268105458902368330,computers.peripherals.joystick,x-game,57.85,1515915625442405646
2020-05-02 05:24:01 UTC,2299963542792569134,1515966223509106786,2268105428166508982,electronics.smartphone,samsung,138.87,1515915625453567444
2020-05-02 05:24:42 UTC,2299963884452184394,1515966223509089486,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625453563381
2020-05-02 05:24:42 UTC,2299963884452184394,1515966223509132209,2268105392070329020,appliances.environment.vacuum,tefal,92.57,1515915625453563381
2020-05-02 05:25:55 UTC,2299964496375972226,1515966223509104136,2268105427528974760,,apple,23.13,1515915625453569247
2020-05-02 05:27:57 UTC,2299965518133592519,2273948319141068834,2268105440044778162,appliances.personal.scales,vitek,9.24,1515915625441509457
2020-05-02 05:28:06 UTC,2299965597078782420,1515966223509267491,2268105390300332704,appliances.ironing_board,perilla,41.64,1515915625453568920
2020-05-02 05:28:37 UTC,2299965855414354408,1515966223509104360,2268105427629638058,,zhiyun,127.29,1515915625452333597
2020-05-02 05:30:26 UTC,2299966768304620075,1515966223509104666,2268105428166508982,electronics.smartphone,samsung,196.27,1515915625452527281
2020-05-02 05:38:39 UTC,2299970904047747946,2273948184973672692,2268105407840912372,stationery.paper,svetocopy,4.17,1515915625451046265
2020-05-02 05:41:30 UTC,2299972341335065574,1515966223509104162,2268105428166508982,electronics.smartphone,samsung,161.78,1515915625449033289
2020-05-02 05:43:10 UTC,2299973178753024026,1515966223509118605,2268105390484882084,appliances.iron,tefal,62.48,1515915625453575749
2020-05-02 05:43:57 UTC,2299973571952246839,1515966223509104313,2268105428166508982,electronics.smartphone,samsung,161.78,1515915625453095285
2020-05-02 05:44:41 UTC,2299973939373277270,1515966223509122672,2268105409938063394,computers.components.memory,kingston,29.61,1515915625453571092
2020-05-02 05:45:29 UTC,2299974343897120888,2273948319115903999,2268105441101742794,appliances.kitchen.blender,polaris,43.96,1515915625444506720
2020-05-02 05:48:41 UTC,2299975952983130366,1515966223509088532,2268105428166508982,electronics.smartphone,samsung,300.90,1515915625453576225
2020-05-02 05:52:22 UTC,2299977808929096092,1515966223509090099,2360741866917331945,appliances.environment.air_conditioner,beko,196.74,1515915625453569876
2020-05-02 05:54:42 UTC,2299978985397813770,1515966223509257792,2268105389385974414,appliances.kitchen.hood,electrolux,358.77,1515915625453183812
2020-05-02 05:54:42 UTC,2299978985397813770,1515966223509089894,2268105389142704774,appliances.kitchen.hood,samsung,138.87,1515915625453183812
2020-05-02 05:54:42 UTC,2299978985397813770,1515966223509089704,2268105393848713950,appliances.kitchen.refrigerators,lg,497.66,1515915625453183812
2020-05-02 05:54:42 UTC,2299978985397813770,1515966223509128945,2374498914000592280,electronics.video.tv,lg,462.94,1515915625453183812
2020-05-02 05:54:42 UTC,2299978985397813770,1515966223509089797,2268105389956399770,appliances.kitchen.washer,samsung,381.92,1515915625453183812
2020-05-02 05:54:42 UTC,2299978985397813770,1515966223510225639,2268105388555502202,appliances.kitchen.oven,electrolux,361.09,1515915625453183812
2020-05-02 05:55:55 UTC,2299979600509272637,1515966223509088564,2268105430162997728,electronics.audio.headphone,apple,324.05,1515915625479451172
2020-05-02 05:58:18 UTC,2299980795357430423,1515966223509130640,2268105441856717530,appliances.kitchen.kettle,,13.87,1515915625441343741
2020-05-02 05:58:18 UTC,2299980795357430423,1515966223509117246,2268105440137052852,,maxwell,34.70,1515915625441343741
2020-05-02 05:58:18 UTC,2299980795357430423,1515966223509104217,2268105440917193414,appliances.kitchen.mixer,panasonic,50.90,1515915625441343741
2020-05-02 05:59:05 UTC,2299981192977449657,1515966223509104270,2268105426983715228,construction.tools.screw,ava,5.76,1515915625454862263
2020-05-02 05:59:11 UTC,2299981237890056892,1515966223509088521,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625452182922
2020-05-02 05:59:18 UTC,2299981300662010560,2273948222403641770,2268105393748050652,appliances.kitchen.refrigerators,beko,400.44,1515915625453577313
2020-05-02 06:00:39 UTC,2299981979174568696,1515966223509089779,2374498914000592280,electronics.video.tv,lg,416.64,1515915625453533030
2020-05-02 06:00:39 UTC,2299981979174568696,1515966223509089642,2268105439247860386,appliances.kitchen.microwave,ava,43.96,1515915625453533030
2020-05-02 06:00:39 UTC,2299981979174568696,1515966223509117562,2268105392070329020,appliances.environment.vacuum,samsung,85.63,1515915625453533030
2020-05-02 06:03:38 UTC,2299983480659903367,2273948186399735866,2268105403822769052,,imetec,10.63,1515915625453579169
2020-05-02 06:04:21 UTC,2299983839927206828,1515966223509089252,2268105406549066706,computers.peripherals.mouse,genius,5.76,1515915625449963968
2020-05-02 06:04:59 UTC,2299984162276246475,1515966223509259546,2268105442636858090,furniture.kitchen.table,tefal,16.18,1515915625443615167
2020-05-02 06:04:59 UTC,2299984162276246475,1515966223510398529,2268105442636858090,furniture.kitchen.table,tefal,32.38,1515915625443615167
2020-05-02 06:06:08 UTC,2299984743439008764,1515966223509336121,2268105408293897214,stationery.cartrige,epson,5.30,1515915625453581286
2020-05-02 06:06:35 UTC,2299984961869971469,1515966223509104982,2268105409048870926,computers.network.router,altel,32.38,1515915625453179211
2020-05-02 06:07:59 UTC,2299985666630484045,2273948319115903999,2268105441101742794,appliances.kitchen.blender,polaris,43.96,1515915625453569876
2020-05-02 06:08:01 UTC,2299985683793576015,1515966223509106850,2268105389956399770,appliances.kitchen.washer,beko,175.90,1515915625441443766
2020-05-02 06:08:27 UTC,2299985907291258987,1515966223509089045,2268105428401390012,,xiaomi,18.50,1515915625441878792
2020-05-02 06:10:25 UTC,2299986896803070161,1515966223509123370,2268105407933187062,computers.peripherals.printer,canon,277.75,1515915625441887826
2020-05-02 06:14:38 UTC,2299989015337632122,1515966223509104406,2268105390484882084,appliances.iron,tefal,32.38,1515915625453573828
2020-05-02 06:19:24 UTC,2299991417834963511,2273948308663698149,2374498914000592280,electronics.video.tv,samsung,381.92,1515915625453080811
2020-05-02 06:26:30 UTC,2299994988177523568,2273948227386474768,2268105430162997728,electronics.audio.headphone,jbl,10.86,1515915625453369172
2020-05-02 06:26:30 UTC,2299994988177523568,2273948218930758560,2268105430162997728,electronics.audio.headphone,samsung,12.71,1515915625453369172
2020-05-02 06:26:45 UTC,2299995112169538426,1515966223509259546,2268105442636858090,furniture.kitchen.table,tefal,16.18,1515915625453585639
2020-05-02 06:28:47 UTC,2299996136309523411,1515966223509108006,2268105428166508982,electronics.smartphone,xiaomi,110.86,1515915625453582691
2020-05-02 06:29:06 UTC,2299996298939466717,1515966223509261759,2268105393035018958,,polaris,55.53,1515915625452192970
2020-05-02 06:29:31 UTC,2299996511330632694,1515966223509088536,2268105428166508982,electronics.smartphone,samsung,995.35,1515915625446489038
2020-05-02 06:31:10 UTC,2299997339596619824,2273948308202324468,2268105402447037312,appliances.personal.scales,ava,11.55,1515915625453581819
2020-05-02 06:31:30 UTC,2299997509507874880,1515966223509104163,2268105428166508982,electronics.smartphone,samsung,115.49,1515915625446608973
2020-05-02 06:31:59 UTC,2299997750428696662,1515966223509117105,2268105440220938934,appliances.kitchen.grill,polaris,63.63,1515915625453583839
2020-05-02 06:33:08 UTC,2299998326424076436,1515966223509089943,2268105430162997728,electronics.audio.headphone,delux,18.50,1515915625441413768
2020-05-02 06:38:17 UTC,2300000924703129992,1515966223509090271,2268105403738882970,,braun,83.31,1515915625449710351
2020-05-02 06:41:12 UTC,2300002385562436095,1515966223509259518,2268105392741417672,appliances.environment.water_heater,thermex,111.09,1515915625448076217
2020-05-02 06:41:40 UTC,2300002623354307089,1515966223509341260,2268105420969083162,,jbl,261.55,1515915625453592727
2020-05-02 06:44:45 UTC,2300004174584087186,1515966223509117382,2268105408772046856,electronics.tablet,xiaomi,34.70,1515915625453372033
2020-05-02 06:45:52 UTC,2300004741603656386,1515966223509132017,2268105430162997728,electronics.audio.headphone,plantronics,37.01,1515915625453110449
2020-05-02 06:48:55 UTC,2300006269462774607,1515966223509298763,2268105427428311462,stationery.stapler,xiaomi,27.75,1515915625513717824
2020-05-02 06:49:00 UTC,2300006311145767764,1515966223509129592,2268105426983715228,construction.tools.screw,samsung,11.55,1515915625449875689
2020-05-02 06:49:00 UTC,2300006311145767764,1515966223509250871,2268105427528974760,,neo,4.61,1515915625449875689
2020-05-02 06:50:29 UTC,2300007059694814114,1515966223509089045,2268105428401390012,,xiaomi,18.50,1515915625453598796
2020-05-02 06:52:57 UTC,2300008303490498578,1515966223509117096,2268105428166508982,electronics.smartphone,huawei,161.78,1515915625453588259
2020-05-02 06:55:52 UTC,2300009769416523934,2273948216456118473,2268105440917193414,appliances.kitchen.mixer,polaris,30.07,1515915625446552129
2020-05-02 06:56:32 UTC,2300010105120227517,1515966223509127580,2374498914000592280,electronics.video.tv,tcl,324.05,1515915625453590599
2020-05-02 06:57:24 UTC,2300010541613056228,2273948227671687840,2268105430162997728,electronics.audio.headphone,jbl,10.86,1515915625452302455
2020-05-02 06:57:48 UTC,2300010746429309181,2273948221086629944,2268105389956399770,appliances.kitchen.washer,bosch,370.35,1515915625453107158
2020-05-02 06:58:04 UTC,2300010881997603085,1515966223509382092,2268105420969083162,,jbl,34.70,1515915625441443766
2020-05-02 06:58:18 UTC,2300010993901633820,2273948303294988691,2268105441856717530,appliances.kitchen.kettle,redmond,37.01,1515915625453601648
2020-05-02 06:59:22 UTC,2300011533188464981,1515966223509254505,2268105393748050652,appliances.kitchen.refrigerators,birjusa,412.01,1515915625451447620
2020-05-02 07:00:22 UTC,2300012032486801799,2273948277323858560,2268105426908217754,,transcend,18.50,1515915625443963905
2020-05-02 07:00:59 UTC,2300012343964205479,1515966223509088521,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625453586170
2020-05-02 07:02:50 UTC,2300013276894855668,2273948319141068834,2268105440044778162,appliances.personal.scales,vitek,9.24,1515915625453525728
2020-05-02 07:03:50 UTC,2300013777753473559,1515966223509259052,2268105388421284472,appliances.kitchen.microwave,hansa,138.87,1515915625446622061
2020-05-02 07:04:30 UTC,2300014113255850543,2273948308663698149,2374498914000592280,electronics.video.tv,samsung,381.92,1515915625513717824
2020-05-02 07:06:08 UTC,2300014942520083068,1515966223509090254,2268105421933773102,electronics.audio.microphone,trust,19.65,1515915625450811854
2020-05-02 07:06:08 UTC,2300014942520083068,1515966223509089708,2268105406691673046,computers.peripherals.mouse,bloody,9.24,1515915625450811854
2020-05-02 07:06:15 UTC,2300014995066323589,1515966223509089825,2268105392070329020,appliances.environment.vacuum,samsung,69.42,1515915625453600270
2020-05-02 07:06:15 UTC,2300014995066323589,1515966223509089056,2268105428166508982,electronics.smartphone,oppo,115.49,1515915625453600270
2020-05-02 07:09:20 UTC,2300016552973435676,2273948311742316798,2268105393848713950,appliances.kitchen.refrigerators,lg,671.27,1515915625441443766
2020-05-02 07:09:53 UTC,2300016829973660468,1515966223509298701,2268105402447037312,appliances.personal.scales,none,20.81,1515915625451999666
2020-05-02 07:12:16 UTC,2300018025811674019,1515966223509259350,2268105442636858090,furniture.kitchen.table,tefal,41.64,1515915625444161813
2020-05-02 07:12:16 UTC,2300018025811674019,1515966223510533906,2268105439088476830,,tefal,6.00,1515915625444161813
2020-05-02 07:12:16 UTC,2300018025811674019,1515966223509090018,2268105423930261846,,xiaomi,92.57,1515915625444161813
2020-05-02 07:13:53 UTC,2300018842568492019,1515966223509088503,2268105430162997728,electronics.audio.headphone,delux,15.02,1515915625442643135
2020-05-02 07:14:42 UTC,2300019248006692895,1515966223509570502,2268105392070329020,appliances.environment.vacuum,bork,335.63,1515915625441443766
2020-05-02 07:15:29 UTC,2300019641801506897,2273948308202324468,2268105402447037312,appliances.personal.scales,ava,11.55,1515915625453607372
2020-05-02 07:16:01 UTC,2300019916914294882,1515966223509090092,2268105406549066706,computers.peripherals.mouse,logitech,77.52,1515915625443131401
2020-05-02 07:16:04 UTC,2300019939563536484,1515966223509122423,2268105441101742794,appliances.kitchen.blender,sencor,74.05,1515915625449815356
2020-05-02 07:17:16 UTC,2300020541756539019,1515966223509088620,2360741866917331945,appliances.environment.air_conditioner,ava,138.87,1515915625453608852
2020-05-02 07:17:49 UTC,2300020823093674149,1515966223509381962,2268105420969083162,,jbl,55.53,1515915625453579173
2020-05-02 07:17:49 UTC,2300020823093674149,2273948181148467557,2268105426983715228,construction.tools.screw,apple,25.44,1515915625453579173
2020-05-02 07:17:49 UTC,2300020823093674149,1515966223509260658,2268105427528974760,,ava,4.61,1515915625453579173
2020-05-02 07:18:12 UTC,2300021010847498425,1515966223509088567,2268105428166508982,electronics.smartphone,apple,856.23,1515915625453501033
2020-05-02 07:19:55 UTC,2300021872323985661,1515966223509089378,2309018576893248155,,iqos,33.56,1515915625453607252
2020-05-02 07:21:22 UTC,2300022604196479291,1515966223509104163,2268105428166508982,electronics.smartphone,samsung,115.49,1515915625453605060
2020-05-02 07:23:04 UTC,2300023457603125634,1515966223509088532,2268105428166508982,electronics.smartphone,samsung,300.90,1515915625453242031
2020-05-02 07:25:41 UTC,2300024781308690946,1515966223509353631,2268105441563116244,appliances.kitchen.juicer,redmond,224.51,1515915625445916073
2020-05-02 07:26:19 UTC,2300025101334086180,2273948290988900517,2268105441101742794,appliances.kitchen.blender,polaris,43.96,1515915625453609333
2020-05-02 07:32:12 UTC,2300028058402292515,1515966223509090018,2268105423930261846,,xiaomi,92.57,1515915625442170096
2020-05-02 07:32:50 UTC,2300028378251526984,1515966223509117122,2268105396608566018,,x-game,150.21,1515915625453021928
2020-05-02 07:34:03 UTC,2300028985267979143,1515966223509104900,2268105389327254156,appliances.kitchen.hood,samsung,226.83,1515915625441302962
2020-05-02 07:34:03 UTC,2300028985267979143,2273948222277812513,2268105388555502202,appliances.kitchen.oven,samsung,358.77,1515915625441302962
2020-05-02 07:35:57 UTC,2300029943507059680,1515966223509104313,2268105428166508982,electronics.smartphone,samsung,161.78,1515915625443329196
2020-05-02 07:36:05 UTC,2300030011823883237,1515966223510403320,2268105428166508982,electronics.smartphone,huawei,300.90,1515915625453133520
2020-05-02 07:39:03 UTC,2300031508921974889,1515966223509088521,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625453561664
2020-05-02 07:39:43 UTC,2300031837797351562,1515966223509088574,2268105402556089218,appliances.personal.hair_cutter,polaris,15.02,1515915625453618375
2020-05-02 07:40:48 UTC,2300032389734203580,1515966223509336115,2268105392741417672,appliances.environment.water_heater,midea,106.46,1515915625453078395
2020-05-02 07:43:11 UTC,2300033589414199605,1515966223509088626,2268105392070329020,appliances.environment.vacuum,bosch,101.83,1515915625443194471
2020-05-02 07:44:49 UTC,2300034409836839295,1515966223509088692,2268105428166508982,electronics.smartphone,samsung,347.20,1515915625453613823
2020-05-02 07:45:01 UTC,2300034511263498638,1515966223509105273,2268105406549066706,computers.peripherals.mouse,bloody,18.50,1515915625453590517
2020-05-02 07:45:01 UTC,2300034511263498638,2273948242175590517,2268105406691673046,computers.peripherals.mouse,,2.06,1515915625453590517
2020-05-02 07:47:08 UTC,2300035570937627118,1515966223509258406,2268105406549066706,computers.peripherals.mouse,genius,8.08,1515915625453532292
2020-05-02 07:51:02 UTC,2300037534375215776,1515966223509130844,2268105390484882084,appliances.iron,tefal,81.00,1515915625453262382
2020-05-02 07:52:15 UTC,2300038152984724181,2273948305970954914,2268105406356128718,computers.peripherals.keyboard,rapoo,32.38,1515915625443310660
2020-05-02 07:56:57 UTC,2300040514101052351,1515966223509089263,2268105403822769052,,philips,32.38,1515915625448442665
2020-05-02 07:57:48 UTC,2300040946735121394,1515966223509089425,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625453609397
2020-05-02 08:00:05 UTC,2300042090580541538,1515966223509089789,2374498914000592282,electronics.video.tv,sony,925.90,1515915625443020027
2020-05-02 08:00:29 UTC,2300042292259455091,1515966223509090098,2268105420969083162,,jbl,115.72,1515915625453624093
2020-05-02 08:00:42 UTC,2300042402569650298,1515966223509105025,2268105428166508982,electronics.smartphone,vivo,185.16,1515915625453625641
2020-05-02 08:02:01 UTC,2300043068683845840,1515966223509088506,2268105430162997728,electronics.audio.headphone,bloody,23.13,1515915625453620385
2020-05-02 08:02:28 UTC,2300043295629246698,1515966223510032334,2268105441009468104,appliances.kitchen.meat_grinder,moulinex,268.50,1515915625449190354
2020-05-02 08:03:33 UTC,2300043838137303327,1515966223509089838,2268105426648170900,electronics.tablet,samsung,185.16,1515915625453314180
2020-05-02 08:05:23 UTC,2300044761890816375,1515966223509090011,2268105428166508982,electronics.smartphone,samsung,138.87,1515915625445034107
2020-05-02 08:06:01 UTC,2300045076396507556,1515966223509301796,2268105427260539298,,samsung,34.70,1515915625451090548
2020-05-02 08:07:05 UTC,2300045617965040091,1515966223509089825,2268105392070329020,appliances.environment.vacuum,samsung,69.42,1515915625443737990
2020-05-02 08:07:15 UTC,2300045700064346594,1515966223509258406,2268105406549066706,computers.peripherals.mouse,genius,8.08,1515915625444210993
2020-05-02 08:07:53 UTC,2300046022329500172,1515966223509088509,2268105428166508982,electronics.smartphone,apple,925.67,1515915625453622619
2020-05-02 08:09:19 UTC,2300046740234961496,2273948217689244112,2268105444734010134,furniture.living_room.shelving,berghoff,17.34,1515915625441302962
2020-05-02 08:09:19 UTC,2300046740234961496,1515966223510208945,2268105444734010134,furniture.living_room.shelving,victoria,13.87,1515915625441302962
2020-05-02 08:09:19 UTC,2300046740234961496,1515966223509341673,2268105444734010134,furniture.living_room.shelving,tefal,17.34,1515915625441302962
2020-05-02 08:10:07 UTC,2300047142485492351,1515966223509088577,2268105407220155366,computers.notebook,asus,499.98,1515915625446189176
2020-05-02 08:11:25 UTC,2300047797384118971,1515966223509088532,2268105428166508982,electronics.smartphone,samsung,300.90,1515915625453559387
2020-05-02 08:14:11 UTC,2300049193340764978,2273948244876723079,2268105426908217754,,samsung,19.65,1515915625443391101
2020-05-02 08:18:14 UTC,2300051226227639283,1515966223509104705,2268105428166508982,electronics.smartphone,honor,354.14,1515915625453301897
2020-05-02 08:19:43 UTC,2300051974726352957,1515966223509089943,2268105430162997728,electronics.audio.headphone,delux,18.50,1515915625453410597
2020-05-02 08:20:27 UTC,2300052343296622692,2273948242175590517,2268105406691673046,computers.peripherals.mouse,,2.06,1515915625453634186
2020-05-02 08:24:15 UTC,2300054252426363163,1515966223509127915,2268105430162997728,electronics.audio.headphone,huawei,9.24,1515915625445296899
2020-05-02 08:25:57 UTC,2300055108383146379,1515966223509106786,2268105428166508982,electronics.smartphone,samsung,138.87,1515915625449434463
2020-05-02 08:26:39 UTC,2300055465142256040,1515966223509335404,2268105392070329020,appliances.environment.vacuum,lg,87.94,1515915625453187609
2020-05-02 08:26:51 UTC,2300055561896460723,1515966223509088613,2268105430162997728,electronics.audio.headphone,apple,203.68,1515915625453352539
2020-05-02 08:30:58 UTC,2300057637691064974,1515966223509088521,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625453221920
2020-05-02 08:33:24 UTC,2300058863811953417,1515966223509089875,2268105406549066706,computers.peripherals.mouse,trust,7.38,1515915625452716735
2020-05-02 08:34:08 UTC,2300059232566772520,1515966223509331669,2268105427260539298,,samsung,4.61,1515915625453105869
2020-05-02 08:34:14 UTC,2300059283980550960,1515966223510123714,2268105427260539298,,samsung,4.61,1515915625452133972
2020-05-02 08:36:55 UTC,2300060631316825010,1515966223509089483,2268105428166508982,electronics.smartphone,huawei,92.34,1515915625453595315
2020-05-02 08:37:43 UTC,2300061031218545625,1515966223509262301,2268105406549066706,computers.peripherals.mouse,bloody,25.44,1515915625445905409
2020-05-02 08:37:43 UTC,2300061031218545625,1515966223509262301,2268105406549066706,computers.peripherals.mouse,bloody,25.44,1515915625445905409
2020-05-02 08:38:31 UTC,2300061433435522043,1515966223509089448,2268105428166508982,electronics.smartphone,samsung,138.63,1515915625453638760
2020-05-02 08:38:31 UTC,2300061433435522043,1515966223509262429,2268105427260539298,,ava,0.02,1515915625453638760
2020-05-02 08:39:42 UTC,2300062034949046326,1515966223509262448,2268105406691673046,computers.peripherals.mouse,,9.93,1515915625453627398
2020-05-02 08:39:42 UTC,2300062034949046326,1515966223509262448,2268105406691673046,computers.peripherals.mouse,,9.93,1515915625453627398
2020-05-02 08:40:38 UTC,2300062502303563880,1515966223509088541,2268105408964984844,computers.components.cooler,ship,9.24,1515915625453634296
2020-05-02 08:40:38 UTC,2300062502303563880,1515966223509088541,2268105408964984844,computers.components.cooler,ship,9.24,1515915625453634296
2020-05-02 08:42:55 UTC,2300063651266035933,2273948227680076460,2268105406549066706,computers.peripherals.mouse,,17.34,1515915625453634313
2020-05-02 08:42:55 UTC,2300063651266035933,1515966223509089921,2268105406691673046,computers.peripherals.mouse,,5.76,1515915625453634313
2020-05-02 08:43:08 UTC,2300063756576620777,1515966223509259262,2268105389327254156,appliances.kitchen.hood,beko,120.35,1515915625453086457
2020-05-02 08:49:08 UTC,2300066778656539127,1515966223509089742,2268105426908217754,,transcend,18.50,1515915625453634313
2020-05-02 08:51:26 UTC,2300067933977576044,2273948308202324468,2268105402447037312,appliances.personal.scales,ava,11.55,1515915625453200786
2020-05-02 08:53:25 UTC,2300068932733633211,1515966223509089708,2268105406691673046,computers.peripherals.mouse,bloody,9.24,1515915625453410597
2020-05-02 08:54:11 UTC,2300069318785762014,2273948227654910591,2268105392070329020,appliances.environment.vacuum,samsung,111.09,1515915625453644168
2020-05-02 08:54:50 UTC,2300069648441279227,1515966223509106165,2268105430162997728,electronics.audio.headphone,huawei,196.74,1515915625443249074
2020-05-02 08:54:50 UTC,2300069648441279227,1515966223509105108,2268105442242593506,,akvafor,10.16,1515915625443249074
2020-05-02 08:54:50 UTC,2300069648441279227,1515966223509130795,2268105427075989918,,a-case,4.61,1515915625443249074
2020-05-02 08:56:38 UTC,2300070555593737040,1515966223509089762,2268105389956399770,appliances.kitchen.washer,samsung,451.37,1515915625453635388
2020-05-02 08:57:23 UTC,2300070933819294582,1515966223509107929,2268105430162997728,electronics.audio.headphone,hyperx,131.92,1515915625441570598
2020-05-02 08:57:24 UTC,2300070941939467127,1515966223509104342,2268105430162997728,electronics.audio.headphone,xiaomi,25.44,1515915625453569981
2020-05-02 08:57:50 UTC,2300071161528058764,1515966223509088525,2268105439944114864,,panasonic,266.18,1515915625452167189
2020-05-02 08:58:13 UTC,2300071353979503520,2273948246923543014,2268105403822769052,,philips,41.64,1515915625453151878
